call_id,opened_at,month,call_direction,call_reason,call_type,linked_incident,company,opened_by
CALL0386353,2024-08-23 09:46:57,2024-08,Outbound to user,Follow-up,Incident,INC23996209,AXA FRANCE ADMIN,Agent_128
CALL0386365,2024-08-23 10:01:17,2024-08,Inbound from User,Update,Incident,INC23990652,AXA FRANCE ADMIN,Agent_113
CALL0386371,2024-08-23 10:06:45,2024-08,Outbound to Other,Follow-up,Incident,INC23835445,AXA FRANCE ADMIN,Agent_083
CALL0386374,2024-08-23 10:08:59,2024-08,Inbound from User,Update,Incident,INC23996707,AXA BANQUE,Agent_104
CALL0386379,2024-08-23 10:14:49,2024-08,Inbound from User,Update,Incident,INC23996707,AXA BANQUE,Agent_104
CALL0386380,2024-08-23 10:18:00,2024-08,Inbound from User,Follow-up,Incident,INC23995438,AXA FRANCE ADMIN,Agent_056
CALL0386386,2024-08-23 10:28:24,2024-08,Inbound from Other,Other,Incident,INC23990184,AXA FRANCE ADMIN,Agent_141
CALL0386388,2024-08-23 10:31:17,2024-08,Outbound to Support group,Information,Incident,INC23997216,AXA FRANCE ADMIN,Agent_033
CALL0386389,2024-08-23 10:31:43,2024-08,Inbound from User,Follow-up,Incident,INC23996840,UGIPS,Agent_128
CALL0386390,2024-08-23 10:32:17,2024-08,Inbound from User,Follow-up,Incident,INC23997171,AXA FRANCE ADMIN,Agent_153
CALL0386395,2024-08-23 10:41:04,2024-08,Outbound to Support group,Information,Incident,INC23997063,AXA FRANCE ADMIN,Agent_099
CALL0386399,2024-08-23 10:49:59,2024-08,Outbound to Other,Follow-up,Incident,INC23997216,AXA FRANCE ADMIN,Agent_116
CALL0386400,2024-08-23 10:55:04,2024-08,Inbound from User,Update,Incident,INC23978669,AXA FRANCE ADMIN,Agent_113
CALL0386413,2024-08-23 11:07:21,2024-08,Inbound from User,Information,Incident,INC23996959,AXA FRANCE ADMIN,Agent_033
CALL0386415,2024-08-23 11:08:29,2024-08,Outbound to user,Follow-up,Incident,INC23997649,AXA FRANCE ADMIN,Agent_056
CALL0386420,2024-08-23 11:16:46,2024-08,Inbound from User,Follow-up,Incident,INC23990184,AXA FRANCE ADMIN,Agent_153
CALL0386437,2024-08-23 11:32:10,2024-08,Outbound to user,Follow-up,Incident,INC23990184,AXA FRANCE ADMIN,Agent_075
CALL0386438,2024-08-23 11:33:39,2024-08,Outbound to Support group,Follow-up,Incident,INC23997632,AXA FRANCE ADMIN,Agent_120
CALL0386444,2024-08-23 11:40:07,2024-08,Inbound from User,Information,Incident,INC23970167,SIGMAGE,Agent_033
CALL0386447,2024-08-23 11:44:38,2024-08,Outbound to user,Follow-up,Incident,INC23997649,AXA FRANCE ADMIN,Agent_056
CALL0386455,2024-08-23 12:03:19,2024-08,Inbound from User,Information,Incident,INC23998015,AXA FRANCE ADMIN,Agent_099
CALL0386464,2024-08-23 12:19:41,2024-08,Inbound from User,Follow-up,Incident,INC23997820,AXA FRANCE ADMIN,Agent_120
CALL0386467,2024-08-23 12:37:58,2024-08,Outbound to user,Information,Incident,INC23997820,AXA FRANCE ADMIN,Agent_141
CALL0386468,2024-08-23 12:41:02,2024-08,Outbound to Other,Follow-up,Incident,INC23989033,AXA FRANCE ADMIN,Agent_083
CALL0386469,2024-08-23 12:48:42,2024-08,Inbound from User,Other,Incident,INC23987707,AXA FRANCE ADMIN,Agent_141
CALL0386471,2024-08-23 13:08:38,2024-08,Inbound from User,Update,Incident,INC23998577,AXA FRANCE ADMIN,Agent_104
CALL0386473,2024-08-23 13:30:59,2024-08,Inbound from User,Update,Incident,INC23998360,UGIPS,Agent_113
CALL0386485,2024-08-23 14:18:50,2024-08,Outbound to user,Follow-up,Incident,INC23762485,AXA FRANCE ADMIN,Agent_069
CALL0386489,2024-08-23 14:24:09,2024-08,Inbound from User,Update,Incident,INC23987707,AXA FRANCE ADMIN,Agent_051
CALL0386494,2024-08-23 14:26:45,2024-08,Outbound to Other,Follow-up,Incident,INC23999029,AXA FRANCE ADMIN,Agent_083
CALL0386511,2024-08-23 14:38:14,2024-08,Outbound to user,Follow-up,Incident,INC23999143,AXA FRANCE ADMIN,Agent_056
CALL0386514,2024-08-23 14:43:07,2024-08,Outbound to Support group,Follow-up,Incident,INC23991787,AXA FRANCE ADMIN,Agent_120
CALL0386526,2024-08-23 14:50:48,2024-08,Inbound from User,Follow-up,Incident,INC23971538,AXA FRANCE AEP,Agent_128
CALL0386537,2024-08-23 15:02:36,2024-08,Outbound to Other,Follow-up,Incident,INC23997252,AXA FRANCE ADMIN,Agent_124
CALL0386539,2024-08-23 15:08:11,2024-08,Outbound to Other,Follow-up,Incident,INC23999542,AXA FRANCE ADMIN,Agent_116
CALL0386544,2024-08-23 15:11:49,2024-08,Inbound from Other,Other,Incident,INC23999488,AXA FRANCE ADMIN,Agent_141
CALL0386545,2024-08-23 15:12:45,2024-08,Outbound to user,Follow-up,Incident,INC23971761,AXA FRANCE ADMIN,Agent_128
CALL0386551,2024-08-23 15:17:36,2024-08,Outbound to user,Follow-up,Incident,INC23970167,SIGMAGE,Agent_128
CALL0386557,2024-08-23 15:22:52,2024-08,Inbound from User,Follow-up,Incident,INC23624899,SIGMAGE,Agent_056
CALL0386559,2024-08-23 15:24:55,2024-08,Inbound from User,Follow-up,Incident,INC23999143,AXA FRANCE ADMIN,Agent_120
CALL0386562,2024-08-23 15:27:27,2024-08,Outbound to user,Follow-up,Incident,INC23929629,AXA BANQUE,Agent_056
CALL0386563,2024-08-23 15:28:59,2024-08,Outbound to user,Other,Incident,INC23942731,AXA BANQUE,Agent_056
CALL0386564,2024-08-23 15:29:41,2024-08,Outbound to Other,Follow-up,Incident,INC23999488,AXA FRANCE ADMIN,Agent_083
CALL0386605,2024-08-23 16:54:36,2024-08,Outbound to Support group,Other,Incident,INC24000559,AXA BANQUE,Agent_056
CALL0386630,2024-08-23 17:34:32,2024-08,Inbound from User,Update,Incident,INC23968940,AXA ASSURCREDIT,Agent_104
CALL0386664,2024-08-26 08:11:43,2024-08,Inbound from User,Other,Incident,INC23961129,AXA FRANCE AEP,Agent_127
CALL0386666,2024-08-26 08:24:30,2024-08,Outbound to Support group,Information,Incident,INC24014971,UGIPS,Agent_009
CALL0386667,2024-08-26 08:37:35,2024-08,Outbound to Support group,Information,Incident,INC24015063,PREFIKAR,Agent_009
CALL0386668,2024-08-26 08:44:37,2024-08,Inbound from User,Update,Incident,INC23968037,AXA FRANCE ADMIN,Agent_115
CALL0386669,2024-08-26 08:50:39,2024-08,Inbound from User,Other,Incident,INC24014678,AXA FRANCE ADMIN,Agent_127
CALL0386670,2024-08-26 08:52:54,2024-08,Outbound to Support group,Other,Incident,INC24015241,UGIPS,Agent_056
CALL0386672,2024-08-26 09:01:17,2024-08,Outbound to user,Other,Incident,INC24014902,AXA FRANCE ADMIN,Agent_075
CALL0386675,2024-08-26 09:11:06,2024-08,Inbound from User,Other,Incident,INC24014567,AXA BANQUE,Agent_050
CALL0386677,2024-08-26 09:18:56,2024-08,Outbound to Other,Follow-up,Incident,INC24014678,AXA FRANCE ADMIN,Agent_116
CALL0386678,2024-08-26 09:20:11,2024-08,Inbound from User,Follow-up,Incident,INC24015496,AXA BANQUE,Agent_056
CALL0386680,2024-08-26 09:21:53,2024-08,Outbound to user,Update,Incident,INC24015227,AXA FRANCE ADMIN,Agent_004
CALL0386682,2024-08-26 09:26:46,2024-08,Outbound to Other,Follow-up,Incident,INC24015241,UGIPS,Agent_097
CALL0386685,2024-08-26 09:30:23,2024-08,Outbound to Other,Follow-up,Incident,INC24015555,AXA FRANCE ADMIN,Agent_116
CALL0386693,2024-08-26 09:39:05,2024-08,Outbound to Other,Follow-up,Incident,INC24014971,UGIPS,Agent_097
CALL0386696,2024-08-26 09:40:58,2024-08,Outbound to user,Other,Incident,INC24015871,AXA FRANCE ADMIN,Agent_128
CALL0386705,2024-08-26 09:52:18,2024-08,Inbound from User,Update,Incident,INC24015227,AXA FRANCE ADMIN,Agent_004
CALL0386714,2024-08-26 09:56:06,2024-08,Outbound to Support group,Information,Incident,INC24016031,AXA FRANCE ADMIN,Agent_033
CALL0386722,2024-08-26 09:58:51,2024-08,Inbound from User,Information,Incident,INC24016226,AXA FRANCE ADMIN,Agent_033
CALL0386723,2024-08-26 10:00:23,2024-08,Outbound to Support group,Information,Incident,INC24016124,AXA BANQUE,Agent_099
CALL0386733,2024-08-26 10:10:17,2024-08,Inbound from User,Follow-up,Incident,INC23990652,AXA FRANCE ADMIN,Agent_132
CALL0386736,2024-08-26 10:13:36,2024-08,Outbound to user,Update,Incident,INC23991787,AXA FRANCE ADMIN,Agent_051
CALL0386739,2024-08-26 10:14:45,2024-08,Outbound to Other,Follow-up,Incident,INC24015121,AXA FRANCE ADMIN,Agent_108
CALL0386746,2024-08-26 10:20:27,2024-08,Outbound to Other,Follow-up,Incident,INC24016226,AXA FRANCE ADMIN,Agent_116
CALL0386771,2024-08-26 10:40:17,2024-08,Inbound from User,Information,Incident,INC23996494,AXA FRANCE ADMIN,Agent_002
CALL0386789,2024-08-26 10:57:07,2024-08,Outbound to Support group,Other,Incident,INC24016740,AXA FRANCE ADMIN,Agent_171
CALL0386790,2024-08-26 10:57:28,2024-08,Outbound to Support group,Information,Incident,INC24017159,AXA FRANCE ADMIN,Agent_009
CALL0386791,2024-08-26 10:58:01,2024-08,Outbound to Support group,Information,Incident,INC24017181,SOGAREP,Agent_033
CALL0386816,2024-08-26 11:16:18,2024-08,Outbound to Other,Follow-up,Incident,INC23988643,AXA FRANCE AEP,Agent_054
CALL0386818,2024-08-26 11:17:27,2024-08,Outbound to Other,Follow-up,Incident,INC24015510,AXA FRANCE AEP,Agent_054
CALL0386821,2024-08-26 11:18:43,2024-08,Inbound from User,Information,Incident,INC24016820,UGIPS,Agent_002
CALL0386825,2024-08-26 11:24:44,2024-08,Inbound from User,Follow-up,Incident,INC24001245,AXA FRANCE ADMIN,Agent_153
CALL0386828,2024-08-26 11:26:59,2024-08,Outbound to Other,Follow-up,Incident,INC24017161,AXA FRANCE ADMIN,Agent_116
CALL0386831,2024-08-26 11:28:50,2024-08,Outbound to user,Update,Incident,INC24017544,AXA BANQUE,Agent_051
CALL0386834,2024-08-26 11:30:31,2024-08,Inbound from User,Information,Incident,INC23990567,AXA FRANCE ADMIN,Agent_033
CALL0386835,2024-08-26 11:31:08,2024-08,Inbound from User,Follow-up,Incident,INC24016820,UGIPS,Agent_153
CALL0386837,2024-08-26 11:31:39,2024-08,Inbound from User,Follow-up,Incident,INC23996850,AXA BANQUE,Agent_050
CALL0386839,2024-08-26 11:34:22,2024-08,Outbound to user,Follow-up,Incident,INC24017721,AXA FRANCE ADMIN,Agent_056
CALL0386857,2024-08-26 12:05:57,2024-08,Inbound from User,Information,Incident,INC24017883,AXA FRANCE ADMIN,Agent_002
CALL0386870,2024-08-26 12:33:30,2024-08,Outbound to Support group,Information,Incident,INC24018373,AXA FRANCE ADMIN,Agent_099
CALL0386876,2024-08-26 12:59:12,2024-08,Inbound from User,Update,Incident,INC24018555,AXA FRANCE ADMIN,Agent_033
CALL0386878,2024-08-26 13:09:00,2024-08,Inbound from User,Information,Incident,INC24017893,AXA FRANCE ADMIN,Agent_033
CALL0386893,2024-08-26 13:55:24,2024-08,Outbound to user,Follow-up,Incident,INC23998577,AXA FRANCE ADMIN,Agent_044
CALL0386904,2024-08-26 14:09:06,2024-08,Inbound from User,Other,Incident,INC23997848,AXA FRANCE ADMIN,Agent_114
CALL0386910,2024-08-26 14:13:36,2024-08,Outbound to Other,Follow-up,Incident,INC24016740,AXA FRANCE ADMIN,Agent_054
CALL0386917,2024-08-26 14:18:01,2024-08,Inbound from User,Follow-up,Incident,INC24000559,AXA BANQUE,Agent_132
CALL0386933,2024-08-26 14:29:55,2024-08,Outbound to user,Other,Incident,INC24018990,JURIDICA,Agent_141
CALL0386935,2024-08-26 14:31:12,2024-08,Inbound from User,Follow-up,Incident,INC24015806,AXA BANQUE,Agent_050
CALL0386937,2024-08-26 14:35:14,2024-08,Outbound to Support group,Information,Incident,INC24019231,AXA FRANCE ADMIN,Agent_099
CALL0386951,2024-08-26 14:47:02,2024-08,Outbound to user,Update,Incident,INC23968911,AXA FRANCE ADMIN,Agent_115
CALL0386958,2024-08-26 14:49:08,2024-08,Outbound to user,Follow-up,Incident,INC24018824,AXA FRANCE ADMIN,Agent_128
CALL0386971,2024-08-26 15:02:53,2024-08,Outbound to user,Update,Incident,INC23440139,AXA FRANCE ADMIN,Agent_115
CALL0386975,2024-08-26 15:04:51,2024-08,Outbound to user,Update,Incident,INC23818547,AXA FRANCE ADMIN,Agent_115
CALL0386979,2024-08-26 15:06:04,2024-08,Inbound from User,Follow-up,Incident,INC23999579,AXA BANQUE,Agent_050
CALL0386987,2024-08-26 15:12:40,2024-08,Outbound to Other,Other,Incident,INC23961644,AXA FRANCE ADMIN,Agent_110
CALL0386993,2024-08-26 15:19:17,2024-08,Outbound to user,Update,Incident,INC24016918,AXA FRANCE ADMIN,Agent_004
CALL0386996,2024-08-26 15:22:37,2024-08,Outbound to Support group,Other,Incident,INC24019605,AXA BANQUE,Agent_056
CALL0386999,2024-08-26 15:26:12,2024-08,Inbound from User,Information,Incident,INC24019432,AXA FRANCE ADMIN,Agent_002
CALL0387008,2024-08-26 15:34:43,2024-08,Outbound to Other,Follow-up,Incident,INC24017112,AXA FRANCE ADMIN,Agent_054
CALL0387023,2024-08-26 15:44:11,2024-08,Outbound to user,Update,Incident,INC23981190,AXA FRANCE ADMIN,Agent_115
CALL0387027,2024-08-26 15:50:06,2024-08,Outbound to Other,Follow-up,Incident,INC23999488,AXA FRANCE ADMIN,Agent_083
CALL0387034,2024-08-26 15:55:16,2024-08,Outbound to user,Update,Incident,INC23961493,AXA FRANCE ADMIN,Agent_115
CALL0387043,2024-08-26 16:05:19,2024-08,Outbound to user,Update,Incident,INC23968940,AXA ASSURCREDIT,Agent_115
CALL0387044,2024-08-26 16:05:30,2024-08,Inbound from User,Follow-up,Incident,INC24014902,AXA FRANCE ADMIN,Agent_075
CALL0387047,2024-08-26 16:10:11,2024-08,Outbound to user,Update,Incident,INC24017675,AXA FRANCE ADMIN,Agent_004
CALL0387048,2024-08-26 16:10:51,2024-08,Outbound to Support group,Information,Incident,INC24020300,AXA FRANCE ADMIN,Agent_009
CALL0387052,2024-08-26 16:13:40,2024-08,Inbound from User,Follow-up,Incident,INC23969217,AXA FRANCE AEP,Agent_153
CALL0387053,2024-08-26 16:13:50,2024-08,Inbound from User,Other,Incident,INC24020133,AXA FRANCE ADMIN,Agent_127
CALL0387057,2024-08-26 16:16:26,2024-08,Inbound from User,Information,Incident,INC24017267,AXA FRANCE AEP,Agent_002
CALL0387058,2024-08-26 16:18:53,2024-08,Outbound to Other,Follow-up,Incident,INC24019386,AXA FRANCE ADMIN,Agent_116
CALL0387059,2024-08-26 16:21:04,2024-08,Outbound to user,Update,Incident,INC23970322,AXA FRANCE CLUB 14,Agent_051
CALL0387062,2024-08-26 16:24:22,2024-08,Inbound from User,Follow-up,Incident,INC23981190,AXA FRANCE ADMIN,Agent_153
CALL0387063,2024-08-26 16:25:09,2024-08,Outbound to Support group,Information,Incident,INC24020362,AXA FRANCE ADMIN,Agent_033
CALL0387065,2024-08-26 16:27:01,2024-08,Outbound to user,Follow-up,Incident,INC24020214,AXA FRANCE ADMIN,Agent_128
CALL0387068,2024-08-26 16:29:02,2024-08,Inbound from User,Follow-up,Incident,INC23931771,AXA FRANCE ADMIN,Agent_056
CALL0387078,2024-08-26 16:38:21,2024-08,Outbound to Other,Follow-up,Incident,INC24015740,AXA FRANCE ADMIN,Agent_140
CALL0387085,2024-08-26 16:41:39,2024-08,Outbound to user,Follow-up,Incident,INC23931771,AXA FRANCE ADMIN,Agent_056
CALL0387093,2024-08-26 16:47:09,2024-08,Inbound from User,Information,Incident,INC23931771,AXA FRANCE ADMIN,Agent_099
CALL0387095,2024-08-26 16:48:14,2024-08,Inbound from User,Follow-up,Incident,INC24020176,AXA FRANCE ADMIN,Agent_144
CALL0387118,2024-08-26 17:11:25,2024-08,Outbound to user,Follow-up,Incident,INC24020699,AXA FRANCE ADMIN,Agent_128
CALL0387119,2024-08-26 17:12:31,2024-08,Outbound to user,Follow-up,Incident,INC24020699,AXA FRANCE ADMIN,Agent_128
CALL0387177,2024-08-27 08:22:25,2024-08,Outbound to user,Update,Incident,INC23911166,AXA FRANCE ADMIN,Agent_115
CALL0387179,2024-08-27 08:26:25,2024-08,Outbound to user,Update,Incident,INC23896997,AXA BANQUE,Agent_115
CALL0387181,2024-08-27 08:30:14,2024-08,Outbound to user,Update,Incident,INC23821125,AXA FRANCE ADMIN,Agent_115
CALL0387182,2024-08-27 08:33:31,2024-08,Outbound to Support group,Other,Incident,INC24025558,AXA FRANCE ADMIN,Agent_056
CALL0387197,2024-08-27 09:10:19,2024-08,Outbound to Support group,Information,Incident,INC24026056,AXA FRANCE ADMIN,Agent_009
CALL0387199,2024-08-27 09:15:21,2024-08,Outbound to Support group,Other,Incident,INC24026058,AXA BANQUE,Agent_056
CALL0387205,2024-08-27 09:20:29,2024-08,Inbound from User,Information,Incident,INC24017250,AXA FRANCE ADMIN,Agent_009
CALL0387208,2024-08-27 09:22:55,2024-08,Inbound from User,Update,Incident,INC24025741,AXA FRANCE ADMIN,Agent_004
CALL0387209,2024-08-27 09:24:19,2024-08,Outbound to Other,Other,Incident,INC24026056,AXA FRANCE ADMIN,Agent_110
CALL0387217,2024-08-27 09:34:54,2024-08,Outbound to Other,Follow-up,Incident,INC24001245,AXA FRANCE ADMIN,Agent_140
CALL0387218,2024-08-27 09:35:34,2024-08,Outbound to Support group,Information,Incident,INC24017250,AXA FRANCE ADMIN,Agent_009
CALL0387223,2024-08-27 09:43:54,2024-08,Outbound to Other,Follow-up,Incident,INC24016274,AXA FRANCE ADMIN,Agent_083
CALL0387225,2024-08-27 09:48:54,2024-08,Outbound to Support group,Information,Incident,INC24026629,AXA FRANCE ADMIN,Agent_009
CALL0387228,2024-08-27 09:51:20,2024-08,Inbound from User,Follow-up,Incident,INC24026405,AXA FRANCE ADMIN,Agent_056
CALL0387229,2024-08-27 09:51:39,2024-08,Inbound from User,Update,Incident,INC24025822,AXA FRANCE AEP,Agent_072
CALL0387234,2024-08-27 09:57:39,2024-08,Outbound to user,Update,Incident,INC24017565,AXA FRANCE AEP,Agent_004
CALL0387236,2024-08-27 09:58:38,2024-08,Outbound to Other,Follow-up,Incident,INC24026629,AXA FRANCE ADMIN,Agent_140
CALL0387239,2024-08-27 09:59:43,2024-08,Outbound to user,Update,Incident,INC24026295,AXA FRANCE ADMIN,Agent_128
CALL0387240,2024-08-27 10:00:05,2024-08,Inbound from User,Other,Incident,INC24025928,AXA BANQUE,Agent_141
CALL0387247,2024-08-27 10:04:18,2024-08,Outbound to user,Update,Incident,INC23961096,AXA FRANCE AEP,Agent_004
CALL0387250,2024-08-27 10:08:11,2024-08,Outbound to Support group,Other,Incident,INC24026686,AXA FRANCE ADMIN,Agent_127
CALL0387253,2024-08-27 10:11:10,2024-08,Outbound to Support group,Information,Incident,INC24026726,AXA FRANCE ADMIN,Agent_009
CALL0387262,2024-08-27 10:25:08,2024-08,Inbound from User,Follow-up,Incident,INC24026295,AXA FRANCE ADMIN,Agent_171
CALL0387267,2024-08-27 10:28:44,2024-08,Inbound from User,Follow-up,Incident,INC24026058,AXA BANQUE,Agent_129
CALL0387270,2024-08-27 10:31:26,2024-08,Inbound from User,Other,Incident,INC24017232,AXA FRANCE ADMIN,Agent_127
CALL0387272,2024-08-27 10:35:22,2024-08,Inbound from User,Information,Incident,INC23968465,AXA FRANCE AGIPI,Agent_099
CALL0387278,2024-08-27 10:49:43,2024-08,Inbound from User,Follow-up,Incident,INC24017057,AXA BANQUE,Agent_129
CALL0387279,2024-08-27 10:50:41,2024-08,Outbound to Support group,Update,Incident,INC23150737,AXA ASSURCREDIT,Agent_004
CALL0387283,2024-08-27 10:54:24,2024-08,Outbound to Other,Follow-up,Incident,INC23972596,AXA FRANCE AEP,Agent_023
CALL0387285,2024-08-27 10:55:28,2024-08,Outbound to Other,Follow-up,Incident,INC24026726,AXA FRANCE ADMIN,Agent_140
CALL0387286,2024-08-27 10:56:05,2024-08,Outbound to Other,Follow-up,Incident,INC24017893,AXA FRANCE ADMIN,Agent_023
CALL0387287,2024-08-27 10:57:06,2024-08,Outbound to user,Update,Incident,INC23300601,AXA FRANCE ADMIN,Agent_004
CALL0387290,2024-08-27 11:00:13,2024-08,Outbound to Other,Follow-up,Incident,INC24015457,AXA FRANCE ADMIN,Agent_023
CALL0387295,2024-08-27 11:03:06,2024-08,Outbound to Other,Follow-up,Incident,INC24027592,AXA FRANCE ADMIN,Agent_116
CALL0387307,2024-08-27 11:10:26,2024-08,Outbound to Support group,Update,Incident,INC24018990,JURIDICA,Agent_115
CALL0387309,2024-08-27 11:12:40,2024-08,Inbound from Other,Information,Incident,INC23981570,AXA FRANCE ADMIN,Agent_002
CALL0387311,2024-08-27 11:15:02,2024-08,Inbound from Other,Information,Incident,INC23792851,AXA FRANCE ADMIN,Agent_002
CALL0387312,2024-08-27 11:16:46,2024-08,Inbound from Other,Information,Incident,INC23777277,AXA FRANCE ADMIN,Agent_002
CALL0387316,2024-08-27 11:19:35,2024-08,Outbound to user,Information,Incident,INC23808802,AXA FRANCE ADMIN,Agent_009
CALL0387321,2024-08-27 11:27:19,2024-08,Inbound from User,Information,Incident,INC23808802,AXA FRANCE ADMIN,Agent_002
CALL0387331,2024-08-27 11:32:11,2024-08,Inbound from User,Follow-up,Incident,INC23730967,AXA FRANCE ADMIN,Agent_128
CALL0387340,2024-08-27 11:41:47,2024-08,Outbound to Other,Follow-up,Incident,INC24019116,AXA FRANCE ADMIN,Agent_054
CALL0387348,2024-08-27 11:50:00,2024-08,Inbound from User,Information,Incident,INC24025495,AXA FRANCE ADMIN,Agent_099
CALL0387354,2024-08-27 11:55:30,2024-08,Outbound to Other,Follow-up,Incident,INC24020189,AXA FRANCE ADMIN,Agent_083
CALL0387355,2024-08-27 11:55:56,2024-08,Outbound to Support group,Information,Incident,INC24028180,AXA FRANCE ADMIN,Agent_009
CALL0387356,2024-08-27 11:58:18,2024-08,Outbound to Support group,Information,Incident,INC24028326,AXA FRANCE ADMIN,Agent_033
CALL0387359,2024-08-27 12:01:10,2024-08,Outbound to Other,Follow-up,Incident,INC24028326,AXA FRANCE ADMIN,Agent_116
CALL0387363,2024-08-27 12:06:25,2024-08,Outbound to user,Update,Incident,INC24017565,AXA FRANCE AEP,Agent_051
CALL0387390,2024-08-27 12:53:15,2024-08,Outbound to Support group,Follow-up,Incident,INC24028831,AXA FRANCE ADMIN,Agent_128
CALL0387391,2024-08-27 12:56:38,2024-08,Outbound to user,Follow-up,Incident,INC24026240,AXA FRANCE ADMIN,Agent_171
CALL0387392,2024-08-27 12:57:36,2024-08,Outbound to user,Update,Incident,INC23978308,AXA FRANCE ADMIN,Agent_115
CALL0387404,2024-08-27 13:33:52,2024-08,Inbound from Other,Information,Incident,INC23988119,AXA FRANCE ADMIN,Agent_002
CALL0387405,2024-08-27 13:41:31,2024-08,Outbound to user,Follow-up,Incident,INC23990184,AXA FRANCE ADMIN,Agent_044
CALL0387408,2024-08-27 13:51:55,2024-08,Outbound to Support group,Update,Incident,INC23809174,AXA FRANCE ADMIN,Agent_004
CALL0387409,2024-08-27 13:59:38,2024-08,Outbound to Other,Follow-up,Incident,INC24028180,AXA FRANCE ADMIN,Agent_116
CALL0387412,2024-08-27 14:02:11,2024-08,Outbound to Other,Follow-up,Incident,INC24027341,AXA FRANCE ADMIN,Agent_124
