ticket_id,opened_at,resolved_at,month,contact_type,company,category,subcategory,service,environment,state,incident_state,major_incident_state,closure_code,reopen_count,domain,reassignment_count,assignment_group,first_call_resolution,knowledge_article_used,resolution_time_hours,opened_by,assigned_to,resolved_by,resolved_by_group,creator_group
INC24047244,2024-08-29 08:05:30,2024-08-29 08:21:32,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - SIEGE,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.26722222222222225,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24047091,2024-08-29 07:48:08,2024-08-29 08:15:49,2024-08,Phone,AXA FRANCE ADMIN,Access,Profile,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.4613888888888889,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24046960,2024-08-29 07:30:07,2024-08-29 07:34:49,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Test Call,My support - Call Desk,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP TEST CALL,0.07833333333333334,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24046959,2024-08-29 07:30:04,2024-08-29 07:33:28,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Test Call,My support - Call Desk,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP TEST CALL,0.056666666666666664,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24046950,2024-08-29 07:28:54,2024-08-29 07:32:28,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Test Call,My support - Call Desk,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP TEST CALL,0.059444444444444446,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24046948,2024-08-29 07:28:02,2024-08-29 07:30:46,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Test Call,My support - Call Desk,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP TEST CALL,0.04555555555555556,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24046939,2024-08-29 07:25:56,2024-08-29 07:39:03,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Test Call,My support - Active Directory,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP TEST CALL,0.21861111111111112,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24043709,2024-08-28 18:42:30,2024-08-28 18:53:54,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - NETIARD,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.19,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24043412,2024-08-28 17:34:11,2024-08-28 18:17:30,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.7219444444444445,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24043393,2024-08-28 17:31:22,2024-08-28 18:02:11,2024-08,Phone,AXA FRANCE ADMIN,Telephony,Hardware,My support - Mobile Edition Bypass,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP  HARDWARE NON FONCTIONNEL ,0.5136111111111111,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24043297,2024-08-28 17:16:54,2024-08-29 10:19:49,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Hardware broken,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-STRASBOURG_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,17.04861111111111,Agent_072,Agent_105,Agent_105,OSS-STRASBOURG_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24043250,2024-08-28 17:08:41,2024-08-28 17:59:50,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Outlook,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.8525,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24043163,2024-08-28 17:01:17,2024-08-28 17:32:21,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My Support - VDI,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,0.5177777777777778,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24043159,2024-08-28 17:01:14,2024-08-28 17:30:15,2024-08,Phone,AXA FRANCE ADMIN,Logiciel,Installation / Configuration,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INSTALLATION CONFIGURATION,0.4836111111111111,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24043138,2024-08-28 16:59:19,2024-08-28 17:00:58,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.0275,Agent_056,Agent_056,Agent_056,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042991,2024-08-28 16:53:20,2024-08-28 16:56:05,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Test Call,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,,0.04583333333333333,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042966,2024-08-28 16:51:35,2024-08-28 17:06:49,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My support - Laptop,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.2538888888888889,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042853,2024-08-28 16:38:51,2024-08-28 16:55:57,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - Outlook,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP ENABLINGS,0.285,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042839,2024-08-28 16:36:37,,2024-08,Chat,AXA FRANCE ADMIN,Application,Other,My support - Other Apps,Production,En cours de traitement,En cours de traitement,,,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP PERFORMANCE LENTEUR,,Agent_056,Agent_056,,,SD_ADMIN_L1_DSIAF
INC24042828,2024-08-28 16:35:24,2024-08-28 16:58:30,2024-08,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.385,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042809,2024-08-28 16:32:19,2024-08-28 17:04:32,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Other,My Support - Teams,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP  PARAMETRAGE,0.5369444444444444,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,WP_Device_Windows-Edition_L2_AFA
INC24042795,2024-08-28 16:31:03,2024-08-28 16:53:40,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.37694444444444447,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042787,2024-08-28 16:30:03,2024-08-28 16:38:36,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.1425,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042771,2024-08-28 16:29:08,2024-08-28 16:32:46,2024-08,Phone,AXA FRANCE ADMIN,Logiciel,Installation / Configuration,My support - NITRO,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INSTALLATION CONFIGURATION,0.06055555555555556,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042728,2024-08-28 16:24:02,2024-08-28 16:26:42,2024-08,Phone,AXA FRANCE ADMIN,Application,Code Error,My Support - VDI,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.044444444444444446,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042714,2024-08-28 16:23:20,2024-08-28 18:02:09,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,1.6469444444444445,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042665,2024-08-28 16:19:03,,2024-08,Phone,AXA FRANCE ADMIN,Telephony,Other,My support - ECCO,Production,Nouveau,Nouveau,,,0,TOP/Golden Copy/SHARED,0,GDD_CTI_N2_DSIAF,False,,,Agent_002,,,,SD_ADMIN_L1_DSIAF
INC24042637,2024-08-28 16:17:28,,2024-08,Chat,AXA FRANCE ADMIN,Application,Other,My support - Other Apps,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,0,NW_NetOps_Network_L2_AGO,False,AFR WP PERFORMANCE LENTEUR,,Agent_127,,,,SD_ADMIN_L1_DSIAF
INC24042554,2024-08-28 16:08:12,2024-08-28 16:19:29,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - VSC,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,0.18805555555555556,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042549,2024-08-28 16:07:47,2024-08-28 16:19:56,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.2025,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042539,2024-08-28 16:07:18,2024-08-28 16:22:38,2024-08,Phone,AXA FRANCE AEP,Question / aide,Réinitialisation du mot de passe,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.25555555555555554,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042534,2024-08-28 16:06:49,,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - VDI,Production,Nouveau,Nouveau,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L2_DSIAF,False,AFR WP AD Win Edition - Gestion Account,,Agent_009,,,,SD_ADMIN_L1_DSIAF
INC24042517,2024-08-28 16:04:20,2024-08-28 16:22:56,2024-08,Phone,AXA FRANCE AEP,Question / aide,Réinitialisation du mot de passe,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.31,Agent_056,Agent_056,Agent_056,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042511,2024-08-28 16:03:56,2024-08-29 15:50:25,2024-08,On-Call Service,AXA FRANCE ADMIN,Matériel,Network connection,My Support - Provider Internet,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARSEILLE_L1_DSIAF,False,AFR WP CONNECTIVITY PHYSICAL,23.774722222222223,Agent_002,Agent_044,Agent_044,OSS-MARSEILLE_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042505,2024-08-28 16:02:55,2024-08-28 16:18:18,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.2563888888888889,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042495,2024-08-28 16:02:22,2024-08-28 16:12:03,2024-08,Phone,JURIDICA,Access,Access,My Support - VDI,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Citrix - gestion de compte,0.1613888888888889,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042431,2024-08-28 15:55:45,2024-08-28 16:04:47,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Network connection,My Support - INTRANET,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY PHYSICAL,0.15055555555555555,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042147,2024-08-28 15:52:31,2024-08-29 15:51:45,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - Teams,Production,Résolu,Résolu,,Résolu (définitivement),1,TOP/Golden Copy/SHARED,0,OSS-MARSEILLE_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,23.987222222222222,Agent_072,Agent_044,Agent_044,OSS-MARSEILLE_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24042021,2024-08-28 15:47:17,,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - VDI,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP INQUIRY HOW TO,,Agent_153,Agent_153,,,SD_ADMIN_L1_DSIAF
INC24042005,2024-08-28 15:45:39,2024-08-28 15:49:49,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.06944444444444445,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041991,2024-08-28 15:44:22,2024-08-28 15:55:18,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.18222222222222223,Agent_127,Agent_127,Agent_127,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041978,2024-08-28 15:43:11,2024-08-28 15:47:13,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.06722222222222222,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,WP_Device_Windows-Edition_L2_AFA
INC24041961,2024-08-28 15:41:17,2024-08-28 16:02:07,2024-08,Phone,AXA FRANCE ADMIN,Access,Access,My support - Active Directory,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,1,SD_ADMIN_L1_DSIAF,False,AFR WP UNLOCK AD ACCOUNT,0.3472222222222222,Agent_002,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041951,2024-08-28 15:40:32,,2024-08,On-Call Service,AXA FRANCE ADMIN,Matériel,Other,My support - Laptop,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARLY_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,,Agent_009,Agent_054,,,SD_ADMIN_L1_DSIAF
INC24041942,2024-08-28 15:39:17,,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Other,My support - Laptop,Production,En attente d'une partie externe,En attente d'une partie externe,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L2_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,,Agent_114,,,,SD_ADMIN_L1_DSIAF
INC24041910,2024-08-28 15:36:21,2024-08-28 15:39:10,2024-08,Phone,AXA FRANCE ADMIN,Application,Performance,My support - Other Apps,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.04694444444444444,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041878,2024-08-28 15:33:08,2024-08-28 15:48:32,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My Support - VDI,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,0.25666666666666665,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041732,2024-08-28 15:20:44,2024-08-28 15:48:57,2024-08,Chat,AXA ATOUT CŒUR,Flash Call,Other,My support - Other Apps,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.4702777777777778,Agent_072,Agent_072,Agent_072,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041676,2024-08-28 15:15:25,2024-08-28 15:24:04,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARLY_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.14416666666666667,Agent_127,,Agent_127,OSS-MARLY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041611,2024-08-28 15:11:32,2024-08-28 15:30:15,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Laptop,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.31194444444444447,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041578,2024-08-28 15:08:41,2024-08-28 16:22:56,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Hardware broken,My Support - Accessories,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-VALDEFONTENAY_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,1.2375,Agent_127,Agent_129,Agent_129,OSS-VALDEFONTENAY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041538,2024-08-28 15:04:50,2024-08-28 15:15:39,2024-08,Phone,AXA BANQUE,Question / aide,How to,My Support - INAXA,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.1802777777777778,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041486,2024-08-28 15:00:17,2024-08-28 15:18:12,2024-08,On-Call Service,AXA FRANCE ADMIN,Access,Disabled / Expired,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.2986111111111111,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041440,2024-08-28 14:58:39,,2024-08,Chat,AXA FRANCE ADMIN,Question / aide,Other,My support - Other Apps,Production,Nouveau,Nouveau,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L2_DSIAF,False,AFR WP  PARAMETRAGE,,Agent_120,,,,WP_Device_Windows-Edition_L2_AFA
INC24041420,2024-08-28 14:55:55,2024-08-28 16:23:41,2024-08,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - Active Directory,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,1.4627777777777777,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041413,2024-08-28 14:55:01,2024-08-29 07:07:14,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - VDI,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,WP_Virtual_Desktop-and-Apps_L3_AGO,False,AFR WP VDI - Incident Overview,16.203611111111112,Agent_114,Agent_193,Agent_193,WP_Virtual_Desktop-and-Apps_L3_AGO,SD_ADMIN_L1_DSIAF
INC24041367,2024-08-28 14:49:42,2024-08-28 14:59:20,2024-08,Phone,AXA FRANCE ADMIN,Access,Disabled / Expired,My support - windows Hello,Production,Résolu,Résolu,,Résolu (contournement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP Windows Hello,0.16055555555555556,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041348,2024-08-28 14:48:16,2024-08-28 15:03:15,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.24972222222222223,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041324,2024-08-28 14:46:00,2024-08-28 14:49:28,2024-08,Chat,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Résolu,Résolu,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.057777777777777775,Agent_009,Agent_009,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041323,2024-08-28 14:45:21,2024-08-28 16:27:33,2024-08,Phone,AXA FRANCE ADMIN,Logiciel,Code Error,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,1.7033333333333334,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041303,2024-08-28 14:44:13,2024-08-28 15:36:08,2024-08,Phone,AXA FRANCE ADMIN,Application,Performance,My support - Other Apps,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.8652777777777778,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041253,2024-08-28 14:40:59,2024-08-28 15:21:03,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - VIVASTATION,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.6677777777777778,Agent_153,Agent_153,Agent_153,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041251,2024-08-28 14:40:46,2024-08-28 14:46:05,2024-08,Phone,AXA FRANCE ADMIN,Access,Disabled / Expired,My Support - One Account,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,0.08861111111111111,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC24041227,2024-08-28 14:38:43,2024-08-28 14:56:57,2024-08,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - Other Apps,Production,Résolu,Résolu,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.3038888888888889,Agent_120,Agent_120,Agent_120,SD_ADMIN_L1_DSIAF,WP_Device_Windows-Edition_L2_AFA
